106,1.1772,-0.97166,-2.1725,2.3887,1.8491,0
107,-1.8991,0.67538,1.655,-0.075979,-1.4055,0
108,-1.7287,-5.0292,3.3383,1.5331,-6.0741,0
109,-0.010513,4.3826,-2.8148,2.029,-6.1802,0
110,-2.4449,-2.0449,-1.8091,1.3703,-0.11567,0
111,-2.0549,-1.1289,3.3843,2.1219,-0.30629,0
112,5.5302,5.7601,1.0308,7.296,0.57722,0
113,1.28,-1.4165,2.6232,-5.52,-3.5336,0
114,-2.5392,-0.36092,5.1426,2.5601,2.3995,0
115,0.98909,-0.24707,2.4959,2.1195,2.0339,0
116,-2.2723,5.7288,-1.3115,2.8067,-1.0301,0
117,-2.9351,1.0672,3.3057,-0.38655,3.4952,0
118,0.32947,-2.0344,0.54908,3.6857,-3.4954,0
119,3.9732,-1.7591,-1.3989,1.3349,-2.186,0
120,1.4987,6.4934,7.3319,4.3233,1.3744,0
121,3.0822,7.271,1.2902,3.9947,-2.3679,0
122,-2.3907,5.7613,-1.7621,4.7233,4.91,0
123,-0.26904,-2.6223,2.957,1.1146,5.7964,0
124,0.32546,0.55163,6.0958,5.5819,2.8231,0
125,-2.5267,0.27827,2.8306,1.9723,-2.7303,0
126,-2.8455,1.7527,3.4202,-2.9044,2.9613,0
127,3.9064,-0.12018,1.3655,0.68333,-6.4238,0
128,1.1465,-1.6353,0.57401,-0.46381,-0.62045,0
129,-0.82266,-0.27142,3.6625,-3.7704,10.445,?
130,3.53,4.7705,0.46547,-0.21501,2.2833,0
131,1.8077,8.4268,1.2762,-0.71375,-2.3995,0
132,-1.8565,1.6294,-0.53016,3.068,3.8398,0
133,5.1315,0.92737,-1.0067,1.8779,0.20189,0
134,1.9813,3.4642,0.24458,3.6372,4.4149,0
135,5.5495,0.31502,-2.5153,1.5459,-0.22391,0
136,4.5269,7.2079,1.7955,0.74351,5.1903,0
137,-0.93964,4.3477,1.3571,0.86145,4.1701,0
138,-2.763,-2.8148,0.92673,1.943,1.8769,0
139,0.894,-0.74576,-5.693,3.8182,-0.1198,0
140,0.12098,5.1634,-0.48258,3.3265,1.9988,0
141,-1.4181,2.1516,1.7975,-2.8641,0.28269,0
142,2.6061,2.6136,2.1573,1.5781,1.0944,0
143,5.5782,-3.3184,1.5873,0.4919,3.2395,0
144,-0.52665,1.7729,0.9379,2.7867,-1.035,0
145,-1.4275,3.0377,-3.7602,-0.33471,-1.831,0
146,0.37377,-0.7049,2.0679,4.5895,1.5986,0
147,3.1018,-1.4924,0.65634,0.51612,-1.0834,0
148,-1.4498,0.43761,2.5053,-3.1176,-3.5285,0
149,-2.4912,-2.2672,2.846,5.4543,4.3673,0
150,0.75317,1.0225,0.79165,2.3802,0.4845,0
151,0.91689,2.0864,2.0256,2.8887,-3.2007,0
152,2.5687,5.5318,0.044317,-1.0851,-0.31933,0
153,-0.6737,1.6134,0.082399,3.4732,0.88425,0
154,0.66377,-0.39011,-0.097376,-5.7035,-6.5491,0
155,-0.19148,6.0031,-1.8104,4.0493,-2.8478,0
156,0.87478,3.7096,1.7505,1.1676,-4.139,0
157,5.7182,2.4755,4.7555,-3.3074,4.3884,0
158,-0.70667,3.076,-0.68585,-2.7616,0.1891,0
159,-2.9293,-0.68816,-0.45487,1.5458,4.3655,0
160,2.5209,3.9854,3.2183,1.9942,3.1357,0
161,-1.5979,1.7751,1.1682,-1.8918,2.3022,0
162,1.2204,3.151,5.6736,0.25755,-0.46683,0
163,-0.76982,-2.056,-4.0534,4.6999,1.8654,0
164,2.719,6.0327,-2.0515,-0.62732,-3.2666,0
165,2.7714,2.7553,-1.2414,0.93754,-1.2226,0
166,0.5017,-4.5079,7.579,4.2016,0.16493,0
167,-5.0502,1.9921,2.3446,3.9122,2.1698,0
168,1.5105,5.1193,-0.28155,1.3578,-4.2614,0
169,5.8916,3.7105,1.1397,-3.7228,-3.4194,0
170,4.168,5.7319,0.10273,-3.9199,1.1604,0
171,-3.6284,4.684,3.9833,2.6987,5.9824,0
172,0.87679,-1.4619,1.1046,-1.0973,2.0434,0
173,-0.9322,-5.8254,3.5036,3.0515,0.29746,0
174,-1.9609,6.2672,3.1568,-2.7981,0.84724,0
175,-2.5903,2.0294,0.35593,2.3897,1.4605,0
176,1.9792,1.4326,0.70868,2.9331,7.1277,0
177,-0.17513,-0.077732,1.4336,2.2697,1.1097,0
178,1.2802,-3.2818,-1.3485,-2.1931,3.3862,0
179,0.009154,1.8131,0.33391,-0.020243,0.75064,0
180,-0.28215,-2.9771,0.78136,2.3823,-1.1042,0
181,2.2257,-1.1029,-2.02,-3.9877,1.2726,0
182,3.2976,0.89647,3.8624,-0.68414,4.3935,0
183,7.4493,4.2335,-2.3454,-2.4955,-4.4655,0
184,-2.9591,1.9435,-1.0824,3.8457,-2.004,0
185,-1.9551,-3.0764,-2.4588,5.8611,0.7269,0
186,4.2263,6.0398,4.2461,3.5636,3.1111,0
187,-0.056624,1.2434,-0.99143,-1.362,-2.0214,0
188,-3.031,6.3919,-4.1276,1.2017,-1.2644,0
189,2.0594,-2.2236,3.4893,0.6993,3.2221,0
190,5.7725,-0.53985,5.3753,-0.96878,-2.5645,0
191,3.2365,-0.77592,3.0666,2.3491,4.6049,0
192,6.9849,1.6086,1.4657,1.468,3.8099,0
193,2.6264,-1.4691,-1.5289,-2.57,-1.3602,0
194,6.7064,-0.97679,-1.207,-1.1929,2.6734,0
195,0.09334,-5.9308,4.7386,0.67604,5.3359,0
196,-2.3066,-1.6032,4.502,3.4304,2.6819,0
197,0.4794,1.9726,-0.77433,-2.8301,3.1449,0
198,4.6835,1.1244,3.4682,-0.41823,1.6421,0
199,-2.2359,0.40396,1.7011,-0.26954,1.1477,0
200,3.0186,1.1387,-0.070637,3.9019,1.1226,0
201,-0.69146,1.5776,-1.4463,6.0709,-1.5317,0
202,2.7663,-0.034822,1.9103,5.4459,-0.52597,0
203,-2.1867,-1.193,-4.4069,3.2066,0.74399,0
204,1.3707,2.8195,-3.6694,1.5446,3.6749,0
205,-4.9009,-0.64738,7.0967,1.974,0.085539,0
206,-0.36649,1.7945,0.8338,-3.4008,5.0792,0
207,2.4989,-1.4309,8.9365,0.72397,-0.49265,0
208,0.14976,0.73334,0.3198,0.95075,2.996,0
209,4.8224,3.9077,1.5696,1.8334,-2.5901,0
210,-0.78106,-1.5896,3.8194,-1.6036,-1.3962,0
211,-5.8629,0.91529,0.51409,-0.94647,-0.49461,0
212,-2.5821,0.16117,-0.51537,2.5848,1.8222,0
213,4.2797,1.4027,5.3456,-1.9717,6.8441,0
214,0.7731,0.16896,-1.5606,-1.5075,0.97494,0
215,2.2504,-4.7921,3.4724,2.1718,0.29962,0
216,3.9454,1.1625,-0.48216,5.5008,2.9739,0
217,-5.2485,4.7231,3.2803,-1.7949,-2.4532,0
218,-0.82126,3.0042,3.5934,3.2423,1.3532,0
219,-1.0001,-0.083404,-1.44,-1.5601,1.9779,0
220,-1.9416,-1.0357,2.6487,0.3375,0.3765,0
221,0.56653,1.9573,4.1483,-0.35659,0.83625,0
222,5.6758,0.63934,-2.1063,4.4977,1.7272,0
223,0.99746,-0.31268,2.1361,3.7748,2.7958,0
224,4.7951,1.85,0.93939,-5.1945,5.5067,0
225,-0.97584,4.7817,-2.6332,-0.39075,6.577,0
226,1.1353,-6.2349,0.22445,2.6533,3.3107,0
227,-1.2359,2.7585,0.56844,-3.5991,-3.401,0
228,2.8736,-1.5341,-2.201,0.11722,1.824,0
229,0.35915,4.0073,-4.8129,-0.82563,-1.2905,0
230,2.5532,-5.791,-1.6787,2.2636,-2.0835,0
231,3.1172,0.83114,1.033,-1.5038,2.9764,0
232,0.87781,1.4228,-4.1207,0.75808,2.055,0
233,3.7803,0.30619,4.839,-0.03957,0.86062,0
234,8.0406,1.4405,-0.75155,-3.3209,-0.57342,0
235,2.6867,-3.0605,-5.142,-0.73914,-2.2621,0
236,1.0774,-2.0863,1.3825,-0.23372,-4.3886,0
237,3.8522,-0.84973,5.5126,0.72145,-3.2512,0
238,1.2806,2.3874,1.2088,0.21416,-2.3843,0
239,-2.2084,-0.8407,1.5357,-3.5877,-0.48208,0
240,2.5693,6.0213,0.96911,4.3481,2.0066,0
241,1.0978,1.6917,1.5705,5.1003,2.3031,0
242,0.28412,-4.37,3.6962,1.0115,-2.2549,0
243,4.9421,0.3471,1.5966,-1.0425,3.0874,0
244,6.703,-0.047218,3.3156,1.9835,2.7517,0
245,-0.4549,1.4096,2.5739,0.06977,5.5354,0
246,1.423,0.65244,1.4454,1.3321,-0.28027,0
247,-1.3102,0.1746,1.8901,-4.0534,0.71935,0
248,3.1541,-0.68479,-1.8988,5.7959,-0.21373,0
249,-5.981,0.29516,-1.7825,1.756,3.0818,0
250,22.949,13.716,16.935,17.713,17.051,1
251,21.186,17.81,23.873,17.32,19.186,1
252,27.999,24.873,23.551,23.79,22.159,1
253,19.203,18.589,12.222,26.106,20.057,1
254,20.973,27.824,13.695,25.905,18.208,1
255,13.784,14.095,21.112,26.835,24.082,?
256,18.046,17.844,17.371,18.754,18.999,1
257,14.019,20.627,16.262,20.935,21.108,1
258,19.36,24.039,27.879,20.371,20.453,1
259,15.736,17.829,17.241,19.539,15.473,1
260,17.666,17.921,16.284,18.148,15.95,1
261,16.977,23.007,20.864,19.366,20.209,1
262,19.22,19.696,17.764,22.54,15.4,1
263,22.526,22.173,16.523,20.862,21.456,1
264,24.335,23.811,15.714,15.305,19.897,1
265,20.971,20.677,18.179,20.465,21.383,1
266,18.002,22.652,21.511,27.91,20.881,1
267,20.222,21.966,15.476,19.188,22.391,1
268,17.37,15.434,19.694,21.226,17.846,1
269,16.854,17.793,19.916,13.64,20.485,1
270,15.461,20.811,18.916,17.338,23.036,1
271,13.966,13.153,22.913,18.813,19.98,1
272,19.488,17.336,21.884,20.638,22.023,1
273,21.701,12.563,28.714,23.471,18.904,?
274,20.303,17.728,16.208,14.684,18.68,1
275,19.66,19.28,20.425,18.938,15.064,1
276,19.744,20.527,22.32,18.01,16.573,1
277,18.009,17.698,18.223,17.434,18.629,1
278,25.342,11.09,21.537,21.129,15.015,?
279,19.024,24.176,24.969,24.688,15.647,1
280,15.441,17.939,22.354,21.484,19.781,1
281,18.776,23.782,22.605,22.11,19.299,1
282,17.975,15.401,19.281,23.123,15.901,1
283,19.32,22.28,20.845,22.865,22.279,1
284,18.514,21.11,18.391,15.747,17.934,1
285,17.151,17.957,19.488,19.725,22.182,1
286,14.471,26.292,19.658,20.214,29.625,?
287,18.336,25.499,22.945,27.358,22.608,1
288,15.04,21.486,21.257,22.679,23.909,1
289,19.397,19.686,19.877,20.064,17.514,1
290,22.407,21.54,18.814,20.798,22.748,1
291,26.793,22.454,19.227,13.627,17.171,1
292,21.243,18.039,16.459,12.505,19.873,1
293,20.916,18.984,22.224,18.992,22.495,1
294,22.842,24.499,23.446,24.067,19.766,1
295,20.97,22.771,16.884,21.166,19.145,1
296,23.569,20.962,25.059,19.876,23.237,1
297,19.126,17.127,18.471,19.575,24.71,1
298,20.076,18.204,20.472,25.671,23.263,1
299,17.711,21.992,21.016,23.856,18.96,1
300,17.406,20.448,19.215,18.703,18.521,1
301,17.899,19.187,19.517,18.82,17.008,1
302,22.121,22.13,16.447,19.704,17.045,1
303,19.893,14.306,19.888,21.131,24.165,1
304,14.183,22.631,21.809,16.406,22.78,1
305,25.166,20.054,25.552,12.311,18.862,?
306,21.646,18.673,20.2,18.278,23.779,1
307,15.05,20.928,24.778,26.968,22.753,1
308,18.559,21.419,18.812,17.913,25.982,1
309,20.307,22.734,16.055,23.691,15.86,1
310,17.387,22.156,17.782,23.167,23.286,1
311,19.365,23.253,18.259,21.873,16.235,1
312,20.7,18.994,21.819,19.691,18.186,1
313,22.785,17.86,15.948,19.308,22.737,1
314,15.47,17.387,19.585,16.814,20.029,1
315,16.592,18.5,16.646,16.383,21.269,1
316,17.754,23.116,11.694,20.802,16.452,1
317,20.196,15.064,20.71,22.517,25.558,1
318,23.719,18.92,17.38,25.737,19.924,1
319,25.493,21.091,23.36,18.452,27.588,1
320,21.908,22.335,19.06,21.495,17.724,1
321,22.12,16.976,23.417,24.779,15.862,1
322,19.256,19.267,23.092,26.584,18.877,1
323,19.385,19.973,26.335,18.331,21.303,1
324,17.284,19.545,17.987,15.061,22.8,1
325,21.164,20.898,16.527,18.829,17.499,1
326,23.397,19.728,22.801,21.631,26.836,1
327,23.572,17.98,18.74,18.747,19.419,1
328,18.85,18.379,18.801,22.169,21.999,1
329,20.336,19.746,21.4,15.79,17.537,1
330,21.576,23.918,21.285,23.404,24.473,1
331,18.038,20.685,21.097,22.892,16.68,1
332,20.373,19.907,23.261,21.682,22.249,1
333,20.75,20.621,22.523,23.882,22.526,1
334,21.248,21.208,16.418,21.224,21.01,1
335,17.836,24.735,21.16,21.335,24.999,1
336,23.722,20.851,18.201,15.424,17.075,1
337,22.609,24.454,17.016,16.777,29.222,?
338,12.55,19.778,20.299,15.567,18.135,1
339,16.407,21.657,20.159,15.452,22.858,1
340,18.707,21.249,18.364,19.959,20.465,1
341,13.647,24.257,21.577,19.352,18.369,1
342,24.387,17.351,21.999,19.127,18.85,1
343,20.384,16.97,21.57,21.916,22.372,1
344,21.623,20.962,18.424,19.792,18.554,1
345,16.296,21.961,15.988,19.356,25.472,1
346,20.275,20.151,18.122,20.983,20.783,1
347,24.775,19.588,18.258,18.1,17.419,1
348,21.862,24.306,20.213,16.729,19.245,1
349,22.062,18.036,22.028,19.934,21.169,1
350,21.494,22.24,26.355,19.069,20.039,1
351,19.509,25.356,19.945,24.697,22.517,1
352,16.358,20.437,19.685,19.103,19.191,1
353,26.117,17.772,19.189,16.894,21.215,1
354,15.626,26.425,17.331,19.099,24.043,1
355,21.055,17.272,21.223,25.005,20.25,1
356,20.858,20.592,19.554,24.438,21.057,1
357,25.903,22.762,21.573,16.895,25.454,1
358,18.714,23.178,22.579,20.426,18.106,1
359,24.089,19.925,16.202,20.179,20.287,1
360,18.177,21.382,22.559,26.835,25.382,1
361,20.313,14.414,17.54,20.503,16.637,1
362,21.949,20.055,17.696,25.533,16.637,1
363,16.84,17.043,17.717,19.242,15.011,1
364,21.524,14.788,19.025,18.93,16.649,1
365,24.966,23.503,15.388,23.645,19.505,1
366,19.95,24.015,22.434,19.9,13.658,1
367,27.471,21.195,18.115,18.561,13.939,1
368,17.658,16.127,22.833,17.849,15.213,1
369,28.045,27.755,25.873,19.758,19.584,?
370,19.634,18.421,20.839,18.696,23.231,1
371,20.499,22.441,18.776,23.933,19.892,1
372,16.942,18.915,21.682,17.511,18.033,1
373,13.83,22.893,16.53,19.961,19.168,1
374,18.732,20.481,20.137,19.723,26.398,1
375,21.449,18.401,19.991,10.974,19.446,1
376,22.171,20.129,19.45,22.792,20.502,1
377,14.66,18.753,17.892,22.253,20.578,1
378,13.917,23.209,16.982,18.306,14.71,1
379,18.374,21.59,19.805,12.02,11.87,1
380,19.819,20.737,22.112,17.198,13.622,1
381,26.934,18.633,19.105,21.407,23.39,1
382,18.754,16.981,15.679,21.635,18.368,1
383,20.247,21.641,21.339,18.294,17.805,1
384,22.527,24.324,23.228,23.662,19.748,1
385,18.107,17.034,16.821,18.58,19.795,1
386,16.337,15.449,11.426,18.908,21.414,1
387,14.907,24.229,22.944,15.986,15.962,1
388,23.209,20.321,20.184,24.714,20.581,1
389,21.14,17.396,14.354,19.64,21.514,1
390,24.621,16.444,18.113,14.225,15.793,1
391,18.321,23.164,23.462,11.92,13.297,?
392,22.71,24.518,18.229,20.437,20.307,1
393,25.832,25.606,19.16,20.113,20.09,1
394,21.49,21.708,19.968,20.838,27.536,1
395,19.738,19.879,19.836,18.501,19.395,1
396,14.853,25.469,18.438,19.693,19.489,1
397,23.4,23.805,16.48,18.846,17.719,1
398,21.735,14.634,22.085,20.23,23.532,1
399,17.342,19.322,22.138,22.849,20.547,1
400,21.277,27.161,22.555,21.181,25.116,1
401,26.088,18.342,27.249,18.284,21.629,1
402,20.747,20.518,20.285,18.027,22.716,1
403,20.379,18.592,20.033,24.118,19.756,1
404,23.548,23.986,22.865,13.953,19.959,1
405,19.644,17.674,19.938,19.945,18.363,1
406,15.684,19.366,24.183,20.269,18.325,1
407,18.015,17.246,25.228,18.779,14.408,1
408,21.951,19.342,22.609,16.672,15.419,1
409,16.949,22.555,23.377,20.524,20.904,1
410,23.799,20.491,21.164,21.406,18.9,1
411,20.421,19.661,20.527,25.201,17.373,1
412,20.041,16.867,17.873,18.212,23.377,1
413,20.838,15.347,19.987,17.091,21.999,1
414,19.474,20.681,16.637,19.482,18.059,1
415,17.949,20.857,25.678,22.382,23.408,1
416,21.092,20.741,19.458,15.113,15.784,1
417,23.583,14.461,17.757,21.689,25.738,1
418,24.589,22.199,16.982,22.419,19.682,1
419,17.576,20.087,22.637,19.934,22.191,1
420,22.106,23.59,21.299,19.895,21.439,1
421,16.602,19.657,22.622,21.044,18.034,1
422,23.568,20.593,23.174,18.246,23.077,1
423,19.729,17.826,19.64,19.655,21.516,1
424,20.34,16.607,24.596,22.667,18.203,1
425,24.824,19.316,20.463,18.949,20.369,1
426,13.448,23.274,22.366,16.773,16.064,1
427,20.023,25.037,14.782,23.626,18.646,1
428,16.425,15.287,20.476,21.124,15.317,1
429,15.009,20.26,18.502,23.061,18.035,1
430,21.596,19.77,17.759,21.302,18.988,1
431,18.47,19.82,13.558,16.399,21.925,1
432,18.474,21.914,14.523,24.314,19.096,1
433,19.936,16.645,19.797,19.755,17.271,1
434,18.378,16.485,19.695,17.522,19.424,1
435,17.996,20.281,16.385,16.952,15.603,1
436,22.318,20.782,17.692,19.321,17.501,1
437,17.24,18.616,22.796,22.04,24.867,1
438,18.909,18.887,19.406,20.931,20.139,1
439,21.164,22.469,19.755,18.005,17.109,1
440,17.276,17.443,22.669,18.914,19.574,1
441,19.659,19.084,24.329,23.665,18.538,1
442,21.567,21.975,16.6,17.385,17.024,1
443,20.147,20.575,25.394,19.407,19.546,1
444,27.426,25.103,20.406,25.313,18.954,1
445,15.765,19.058,19.105,14.862,19.534,1
446,22.755,19.878,24.904,21.222,25.023,1
447,22.018,18.745,21.953,18.057,18.839,1
448,17.182,17.696,18.915,20.338,18.602,1
449,17.924,22.209,19.162,23.656,22.589,1
450,19.881,15.724,18.021,21.009,22.058,1
451,19.647,18.722,17.237,23.386,21.553,1
452,19.453,11.849,22.104,17.234,19.771,1
453,15.008,21.431,19.932,23.408,16.711,1
454,24.792,21.99,11.51,17.698,20.664,1
455,18.277,22.28,19.505,17.997,18.663,1
456,19.968,16.604,21.686,25.505,20.925,1
457,20.545,19.519,22.213,17.219,18.258,1
458,22.442,20.175,19.453,18.607,20.865,1
459,21.215,14.527,18.209,19.92,18.728,1
460,20.42,14.396,21.051,20.755,18.205,1
461,15.483,17.19,18.307,20.534,15.401,1
462,22.593,23.978,21.69,22.37,16.99,1
463,24.465,26.526,14.087,20.398,24.408,?
464,15.37,19.643,21.52,19.05,26.029,1
465,15.081,14.03,24.757,19.265,17.088,1
466,19.46,20.425,22.152,19.213,19.523,1
467,19.928,20.829,21.621,14.909,19.559,1
468,17.154,19.05,17.514,19.414,18.109,1
469,17.99,19.963,18.337,20.316,25.028,1
470,19.599,14.136,23.878,26.761,22.444,1
471,15.953,14.732,18.506,21.392,17.87,1
472,21.883,22.312,14.697,21.692,15.659,1
473,19.863,18.946,17.174,16.321,19.351,1
474,20.132,14.81,22.721,18.424,20.031,1
475,24.472,19.209,20.077,14.267,15.083,1
476,17.352,16.992,21.195,22.719,22.113,1
477,24.335,22.202,21.746,18.414,19.903,1
478,22.849,19.852,25.727,18.683,24.085,1
479,19.184,20.536,22.096,20.159,19.255,1
480,20.628,21.24,13.017,19.855,20.534,1
481,23.943,17.032,24.096,22.523,18.447,1
482,20.666,20.031,24.126,19.826,20.156,1
483,21.111,19.437,18.592,20.994,23.276,1
484,20.88,21.813,18.069,22.204,23.932,1
485,19.466,25.216,23.024,20.378,20.316,1
486,23.628,21.034,18.487,14.533,26.572,?
487,22.619,19.667,18.747,21.847,19.524,1
488,24.85,20.292,24.153,20.422,23.994,1
489,18.447,17.658,20.796,19.388,20.472,1
490,21.38,14.652,25.597,18.044,19.098,1
491,21.904,21.299,17.555,22.531,25.198,1
492,20.345,18.363,18.272,14.347,19.833,1
493,23.623,21.216,25.081,20.284,19.457,1
494,21.572,19.993,18.02,22.285,19.209,1
495,16.36,17.807,15.686,18.012,20.06,1
496,18.343,20.205,17.686,13.918,18.861,1
497,17.506,21.525,20.427,18.729,19.826,1
498,20.746,20.201,21.089,16.672,18.996,1
499,18.164,19.855,20.49,25.145,17.43,1
500,-20.034,-22.639,-17.428,-18.382,-24.15,2
501,-24.576,-19.468,-20.201,-25.694,-24.315,2
502,-20.425,-17.093,-21.297,-13.89,-16.617,2
503,-19.676,-15.869,-19.772,-20.885,-20.154,2
504,-18.94,-18.72,-24.009,-18.606,-19.339,2
505,-17.193,-17.991,-20.559,-16.616,-21.086,2
506,-23.464,-20.063,-25.383,-18.583,-22.97,2
507,-23.589,-19.726,-15.517,-23.13,-20.324,2
508,-13.902,-20.479,-21.312,-21.247,-21.066,2
509,-11.837,-20.508,-17.72,-20.899,-19.628,2
510,-17.203,-19.983,-14.047,-18.483,-19.618,2
511,-21.654,-21.301,-22.498,-20.106,-20.88,2
512,-18.181,-19.341,-20.925,-20.154,-17.19,2
